Math_Interest,Physics_Interest,Chemistry_Interest,Biology_Interest,English_Interest,GPA,Coding_Skill,Problem_Solving,Data_Analysis,Web_Development,AI_Interest,Communication,Leadership,Teamwork,Public_Speaking,Creativity,Analytical_Thinking,Attention_To_Detail,Stress_Handling,Research_Interest,Social_Service_Interest,Cybersecurity_Interest,Blockchain_Interest,Cloud_Computing,DevOps_Interest,Mobile_Development,UI_UX_Design,Product_Management,Digital_Marketing,Testing_QA,Database_Management,Recommended_Career
5.0,2.0,3.0,5.0,3.0,9.3,2.0,4.0,2.0,2.0,5.0,8.315056271456626,6.0,4.0,4.0,9.630861514180793,3.0,3.0,4.0,7.570338996264432,6.0,4.0,3.0,6.0,4.0,6.0,10.0,2.0,6.0,5.0,3.0,UI/UX Designer
6.0,5.0,3.0,5.0,6.0,6.4,3.0,6.0,6.0,4.0,4.0,8.015900202780415,2.0,3.0,4.0,9.420547071198035,5.0,3.0,6.0,7.20309831958858,4.0,6.0,2.0,5.0,6.0,5.0,10.0,3.0,3.0,4.0,6.0,UI/UX Designer
3.0,6.0,5.0,2.0,4.0,9.2,2.0,2.0,3.0,2.0,6.0,7.409871489259234,4.0,6.0,6.0,10.0,2.0,5.0,6.0,5.414309210815438,6.0,6.0,6.0,3.0,2.0,5.0,10.0,5.0,3.0,2.0,6.0,UI/UX Designer
4.0,2.0,3.0,4.0,4.0,7.5,6.0,4.0,4.0,6.0,4.0,6.943734145734741,3.0,6.0,6.0,9.061351619502952,6.0,5.0,5.0,5.9757865447894485,6.0,5.0,5.0,2.0,6.0,5.0,8.557631589804705,3.0,3.0,3.0,6.0,UI/UX Designer
6.0,3.0,2.0,4.0,4.0,8.9,5.0,3.0,2.0,4.0,2.0,7.647426277910468,2.0,4.0,2.0,7.846857189528766,6.0,5.0,4.0,8.218320552863897,3.0,3.0,4.0,3.0,6.0,5.0,10.0,2.0,4.0,4.0,5.0,UI/UX Designer
4.0,2.0,3.0,3.0,2.0,7.9,3.0,2.0,2.0,3.0,3.0,7.741932926490247,5.0,5.0,5.0,8.905953288450332,3.0,2.0,4.0,7.928576116563096,3.0,5.0,4.0,5.0,4.0,4.0,9.154443347906474,3.0,3.0,5.0,6.0,UI/UX Designer
5.0,6.0,5.0,2.0,3.0,8.5,3.0,6.0,5.0,4.0,4.0,7.667232141189941,4.0,5.0,6.0,9.268521478460766,2.0,6.0,3.0,9.001228053509907,4.0,5.0,3.0,3.0,3.0,6.0,10.0,6.0,3.0,6.0,3.0,UI/UX Designer
6.0,5.0,3.0,2.0,5.0,8.6,5.0,4.0,6.0,3.0,4.0,7.461414114417463,5.0,2.0,5.0,9.958571028201906,6.0,5.0,5.0,7.060841050503429,3.0,5.0,2.0,4.0,6.0,6.0,9.984263313478973,4.0,6.0,2.0,5.0,UI/UX Designer
4.0,2.0,2.0,2.0,5.0,6.4,5.0,6.0,2.0,6.0,3.0,6.71357372138226,6.0,3.0,6.0,9.113168658293402,2.0,6.0,2.0,6.6755856245729515,4.0,2.0,4.0,3.0,2.0,4.0,8.912362798916861,4.0,3.0,6.0,6.0,UI/UX Designer
6.0,2.0,2.0,4.0,2.0,8.7,6.0,6.0,2.0,4.0,6.0,7.0612532502562795,3.0,6.0,3.0,7.253055864823133,2.0,5.0,2.0,7.522454861209501,3.0,2.0,6.0,6.0,6.0,4.0,9.674446842835973,3.0,2.0,2.0,2.0,UI/UX Designer
4.0,3.0,4.0,3.0,6.0,8.2,6.0,5.0,5.0,2.0,4.0,6.805361207800964,2.0,4.0,2.0,9.285596037332798,6.0,2.0,6.0,5.898987465245897,6.0,2.0,2.0,5.0,5.0,2.0,7.840615898236353,3.0,2.0,5.0,5.0,UI/UX Designer
5.0,6.0,2.0,4.0,4.0,9.0,2.0,3.0,4.0,6.0,4.0,6.454431360453029,2.0,6.0,5.0,6.9487105439529735,5.0,2.0,4.0,8.104850555182225,6.0,2.0,3.0,5.0,3.0,5.0,9.408697228318228,2.0,4.0,5.0,3.0,UI/UX Designer
3.0,5.0,4.0,5.0,5.0,7.0,5.0,5.0,4.0,4.0,3.0,7.98564679327759,5.0,5.0,5.0,10.0,5.0,4.0,3.0,7.144898303762739,3.0,5.0,3.0,2.0,3.0,6.0,9.692850551202088,2.0,4.0,3.0,6.0,UI/UX Designer
3.0,6.0,2.0,4.0,3.0,9.3,6.0,4.0,3.0,6.0,5.0,7.633206399886122,4.0,4.0,4.0,8.163134242715357,6.0,6.0,2.0,8.528529584493931,6.0,3.0,4.0,2.0,3.0,3.0,9.829353022579584,2.0,3.0,4.0,6.0,UI/UX Designer
6.0,5.0,5.0,2.0,3.0,6.1,5.0,4.0,3.0,5.0,5.0,7.097196752283815,2.0,5.0,3.0,7.935073319257488,6.0,4.0,5.0,7.090177659846292,6.0,3.0,2.0,3.0,2.0,4.0,8.993198367155875,3.0,5.0,2.0,4.0,UI/UX Designer
5.0,5.0,4.0,3.0,6.0,7.1,4.0,3.0,3.0,4.0,5.0,5.958976876944865,4.0,3.0,4.0,9.685439301761694,3.0,2.0,3.0,8.373177083929185,2.0,6.0,5.0,2.0,3.0,3.0,10.0,4.0,3.0,5.0,4.0,UI/UX Designer
2.0,5.0,6.0,2.0,5.0,6.8,4.0,5.0,5.0,3.0,5.0,8.745770855698467,3.0,5.0,5.0,7.498575767586567,2.0,3.0,2.0,5.851845177152909,4.0,5.0,2.0,4.0,5.0,4.0,7.749254404818513,3.0,4.0,2.0,4.0,UI/UX Designer
2.0,6.0,2.0,4.0,4.0,7.6,2.0,3.0,3.0,5.0,6.0,6.771663686729928,4.0,3.0,2.0,9.366847761826076,3.0,2.0,5.0,7.431400197680019,3.0,3.0,6.0,5.0,4.0,6.0,9.082986848941507,3.0,4.0,4.0,5.0,UI/UX Designer
3.0,3.0,2.0,5.0,4.0,9.2,4.0,3.0,5.0,6.0,3.0,6.338758881441776,4.0,6.0,4.0,7.303920468967617,2.0,2.0,4.0,8.87254777822382,2.0,3.0,3.0,6.0,5.0,3.0,9.147153087499252,6.0,3.0,4.0,6.0,UI/UX Designer
4.0,6.0,2.0,6.0,3.0,8.8,5.0,6.0,3.0,6.0,4.0,6.307195165675184,2.0,3.0,5.0,9.363618797572526,6.0,3.0,5.0,6.410726502528662,6.0,2.0,2.0,4.0,2.0,2.0,8.62237576219129,3.0,3.0,3.0,5.0,UI/UX Designer
3.0,3.0,2.0,5.0,3.0,6.6,5.0,6.0,5.0,6.0,4.0,6.3160106955463835,3.0,4.0,6.0,7.54706053306962,2.0,4.0,3.0,6.248448871486922,4.0,4.0,6.0,6.0,6.0,5.0,9.225304760251797,2.0,6.0,6.0,2.0,UI/UX Designer
3.0,4.0,6.0,2.0,2.0,7.8,4.0,6.0,2.0,4.0,4.0,7.604307987967091,3.0,3.0,2.0,9.097017767622855,6.0,4.0,5.0,5.874813457784858,6.0,6.0,6.0,6.0,6.0,6.0,10.0,4.0,3.0,4.0,6.0,UI/UX Designer
4.0,5.0,2.0,4.0,6.0,8.2,3.0,2.0,4.0,6.0,4.0,8.474586107325294,5.0,4.0,3.0,8.170683105843139,3.0,6.0,3.0,6.625194454677408,3.0,5.0,4.0,3.0,5.0,6.0,8.921925531118648,4.0,5.0,5.0,3.0,UI/UX Designer
2.0,2.0,3.0,2.0,6.0,7.3,3.0,6.0,4.0,2.0,2.0,5.0568792972036185,3.0,4.0,6.0,7.10096657356183,2.0,2.0,6.0,6.169942120501915,3.0,2.0,5.0,2.0,2.0,4.0,10.0,4.0,6.0,3.0,4.0,UI/UX Designer
2.0,5.0,6.0,5.0,3.0,6.3,5.0,4.0,5.0,6.0,4.0,7.674973748948755,4.0,4.0,2.0,8.93915395062796,4.0,3.0,4.0,6.798636364445367,6.0,5.0,3.0,5.0,2.0,6.0,10.0,5.0,5.0,3.0,5.0,UI/UX Designer
3.0,3.0,2.0,3.0,3.0,8.5,5.0,3.0,2.0,2.0,6.0,7.592135081223133,6.0,2.0,2.0,9.568070663270214,6.0,2.0,3.0,6.758355192740501,2.0,2.0,3.0,6.0,6.0,5.0,10.0,2.0,3.0,6.0,5.0,UI/UX Designer
5.0,2.0,5.0,6.0,5.0,7.1,3.0,5.0,2.0,5.0,2.0,8.650626627903334,4.0,2.0,5.0,10.0,2.0,6.0,5.0,6.967081142038331,5.0,5.0,3.0,3.0,3.0,3.0,9.900803879912438,5.0,4.0,4.0,5.0,UI/UX Designer
5.0,6.0,3.0,3.0,6.0,6.8,4.0,6.0,5.0,3.0,5.0,7.893600850149014,4.0,6.0,5.0,9.13652178261843,4.0,5.0,4.0,6.23767081438064,5.0,6.0,2.0,5.0,6.0,4.0,10.0,3.0,3.0,3.0,5.0,UI/UX Designer
5.0,2.0,5.0,2.0,2.0,8.3,3.0,3.0,3.0,3.0,6.0,7.226558666266379,6.0,3.0,4.0,8.24119848047765,3.0,2.0,2.0,7.781368709492371,2.0,3.0,5.0,2.0,5.0,3.0,10.0,6.0,4.0,3.0,3.0,UI/UX Designer
2.0,2.0,6.0,5.0,6.0,8.1,4.0,3.0,5.0,4.0,4.0,6.679247244026017,6.0,2.0,4.0,10.0,3.0,3.0,2.0,5.634080175755097,4.0,6.0,4.0,3.0,6.0,2.0,9.753893313844202,4.0,6.0,3.0,2.0,UI/UX Designer
3.0,2.0,4.0,6.0,6.0,8.1,4.0,5.0,2.0,5.0,2.0,6.658678287810837,2.0,6.0,5.0,7.255407168174419,5.0,5.0,4.0,6.8918259782533,2.0,4.0,5.0,6.0,3.0,2.0,10.0,2.0,5.0,5.0,5.0,UI/UX Designer
3.0,2.0,2.0,2.0,5.0,7.3,5.0,3.0,6.0,2.0,3.0,6.114180152380406,6.0,4.0,5.0,9.270167055023688,6.0,3.0,2.0,7.988722800721965,3.0,3.0,4.0,2.0,4.0,5.0,10.0,3.0,4.0,2.0,5.0,UI/UX Designer
2.0,4.0,6.0,6.0,2.0,6.8,2.0,3.0,6.0,5.0,3.0,7.032884426651745,5.0,2.0,2.0,7.6341554798781,6.0,2.0,4.0,6.099026630109689,6.0,5.0,6.0,6.0,6.0,5.0,9.075267300289012,2.0,2.0,4.0,5.0,UI/UX Designer
6.0,6.0,3.0,5.0,3.0,7.5,5.0,5.0,4.0,4.0,4.0,7.166216394538134,6.0,5.0,3.0,10.0,5.0,5.0,3.0,6.7530012594577835,4.0,3.0,4.0,2.0,5.0,6.0,9.390224118679356,4.0,3.0,4.0,2.0,UI/UX Designer
4.0,4.0,4.0,4.0,2.0,8.5,6.0,4.0,4.0,4.0,4.0,6.428706362131915,4.0,4.0,4.0,8.901871261164045,2.0,2.0,3.0,7.135755871343983,3.0,6.0,3.0,5.0,3.0,6.0,8.663232941821391,6.0,3.0,2.0,3.0,UI/UX Designer
5.0,6.0,6.0,6.0,6.0,6.4,2.0,4.0,3.0,3.0,5.0,8.401693950685967,3.0,3.0,2.0,7.63431693270682,5.0,4.0,2.0,6.3856000653002365,4.0,3.0,6.0,6.0,4.0,4.0,8.805781189089927,2.0,4.0,4.0,3.0,UI/UX Designer
2.0,2.0,6.0,2.0,2.0,9.0,3.0,4.0,4.0,3.0,4.0,8.304964566162727,3.0,3.0,2.0,9.769484403546667,4.0,2.0,4.0,6.029319659648167,2.0,3.0,6.0,4.0,2.0,4.0,8.906334518066753,3.0,2.0,6.0,6.0,UI/UX Designer
5.0,4.0,4.0,3.0,4.0,9.0,2.0,6.0,3.0,3.0,2.0,7.039252073950034,3.0,4.0,4.0,8.113859696560436,6.0,4.0,2.0,8.09015563488702,2.0,6.0,3.0,5.0,2.0,4.0,10.0,5.0,2.0,2.0,6.0,UI/UX Designer
3.0,3.0,5.0,6.0,6.0,8.6,6.0,3.0,7.34390536056949,6.0,6.0,10.0,9.429319732426574,7.189116280882839,4.0,2.0,3.0,2.0,6.0,3.0,3.0,4.0,2.0,4.0,6.0,6.0,3.0,9.873835951950984,5.0,6.0,6.0,Product Manager
4.0,6.0,5.0,2.0,2.0,8.8,5.0,5.0,5.466508051881469,2.0,3.0,7.994602833802748,9.41683769242076,6.877913886102404,6.0,2.0,4.0,6.0,2.0,5.0,4.0,6.0,4.0,6.0,4.0,2.0,5.0,8.998857575529149,4.0,6.0,6.0,Product Manager
2.0,4.0,3.0,2.0,5.0,8.5,2.0,5.0,5.778712083689642,4.0,6.0,8.03377286507321,7.022941580747376,6.217952968374112,2.0,3.0,3.0,4.0,4.0,6.0,2.0,6.0,3.0,6.0,2.0,2.0,2.0,10.0,6.0,4.0,2.0,Product Manager
5.0,4.0,6.0,3.0,5.0,6.3,2.0,3.0,6.392199209394845,6.0,6.0,7.859567895509274,9.755736649992954,10.0,2.0,3.0,2.0,5.0,5.0,2.0,2.0,4.0,2.0,6.0,4.0,4.0,2.0,10.0,5.0,5.0,4.0,Product Manager
3.0,3.0,6.0,4.0,5.0,9.5,6.0,5.0,6.6393838732061505,4.0,5.0,8.974350668939435,8.209932249182037,9.338009052210081,4.0,5.0,4.0,2.0,5.0,5.0,3.0,5.0,3.0,2.0,2.0,6.0,3.0,9.289459198979076,3.0,5.0,5.0,Product Manager
6.0,2.0,3.0,3.0,6.0,7.5,2.0,6.0,7.907453783202007,3.0,2.0,9.30287891642949,7.701475754150104,9.140310230370654,2.0,5.0,3.0,5.0,6.0,2.0,5.0,2.0,5.0,3.0,2.0,3.0,3.0,10.0,5.0,5.0,2.0,Product Manager
3.0,2.0,5.0,6.0,2.0,6.4,3.0,5.0,7.651509839660324,3.0,3.0,9.161181646135157,8.377431748744007,6.824279991585643,2.0,4.0,5.0,5.0,2.0,5.0,3.0,5.0,6.0,2.0,3.0,6.0,2.0,10.0,4.0,6.0,3.0,Product Manager
3.0,4.0,3.0,2.0,4.0,8.7,5.0,2.0,6.9496831707272895,2.0,3.0,8.402774832552963,7.395687194198324,8.521408724913533,2.0,6.0,5.0,2.0,5.0,2.0,4.0,2.0,2.0,4.0,5.0,4.0,3.0,9.230300099665984,2.0,2.0,2.0,Product Manager
6.0,4.0,2.0,2.0,6.0,8.9,5.0,2.0,6.906154744600803,2.0,3.0,7.987500079450514,9.702795788955417,8.180976195033809,2.0,2.0,5.0,2.0,4.0,6.0,5.0,2.0,2.0,5.0,3.0,4.0,4.0,10.0,4.0,2.0,2.0,Product Manager
2.0,6.0,4.0,4.0,4.0,8.7,5.0,5.0,6.402766992085999,6.0,4.0,9.164950586077317,7.809820327250224,8.67088827214983,4.0,5.0,4.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,6.0,5.0,6.0,9.617853608994416,3.0,2.0,4.0,Product Manager
2.0,5.0,4.0,4.0,4.0,6.7,5.0,2.0,6.924383645219908,4.0,4.0,9.400220239270523,10.0,7.331898240423744,2.0,2.0,6.0,3.0,3.0,6.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,10.0,4.0,4.0,6.0,Product Manager
2.0,3.0,6.0,2.0,6.0,7.2,5.0,5.0,7.955445085984307,4.0,2.0,8.833879424170528,9.896361425517384,7.640644184690834,5.0,6.0,4.0,3.0,3.0,4.0,5.0,2.0,4.0,4.0,3.0,3.0,6.0,8.985834035020318,4.0,2.0,3.0,Product Manager
4.0,2.0,6.0,4.0,5.0,7.7,2.0,3.0,7.14285992734841,3.0,6.0,7.400763223217496,8.298509638490362,7.959426627162441,2.0,6.0,2.0,4.0,6.0,6.0,3.0,3.0,4.0,5.0,3.0,4.0,6.0,9.313947562444048,6.0,6.0,6.0,Product Manager
4.0,5.0,4.0,4.0,5.0,7.9,2.0,6.0,6.207584889574434,5.0,4.0,9.533961151816307,7.970882685447342,9.475137106842372,5.0,3.0,3.0,2.0,6.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,9.412721101704145,4.0,6.0,6.0,Product Manager
2.0,4.0,6.0,2.0,5.0,7.7,2.0,2.0,6.635358604201157,4.0,4.0,8.344181868133699,8.124337766914135,7.337382846674408,5.0,2.0,5.0,2.0,4.0,5.0,6.0,4.0,4.0,6.0,3.0,3.0,4.0,9.282250524440125,2.0,3.0,2.0,Product Manager
5.0,6.0,3.0,6.0,3.0,6.9,3.0,3.0,7.227189628140862,3.0,2.0,10.0,10.0,7.276893133380376,6.0,3.0,2.0,6.0,3.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,6.0,10.0,5.0,3.0,4.0,Product Manager
3.0,5.0,4.0,6.0,3.0,8.3,2.0,5.0,7.405920884861984,5.0,3.0,7.772660902194047,7.138116919862351,8.701131699605105,4.0,6.0,6.0,3.0,2.0,2.0,5.0,3.0,2.0,6.0,5.0,2.0,5.0,9.618613007810257,6.0,6.0,6.0,Product Manager
6.0,6.0,3.0,5.0,2.0,6.5,5.0,5.0,8.036341887367968,2.0,6.0,10.0,7.56695401273616,8.751951570704326,6.0,4.0,4.0,3.0,5.0,3.0,5.0,6.0,3.0,5.0,3.0,6.0,6.0,10.0,3.0,2.0,5.0,Product Manager
3.0,4.0,3.0,6.0,3.0,7.3,3.0,6.0,6.962000135994722,5.0,5.0,9.832262637435512,9.45661634953689,7.790431636926663,2.0,6.0,6.0,4.0,6.0,4.0,2.0,6.0,4.0,6.0,3.0,4.0,5.0,10.0,6.0,5.0,2.0,Product Manager
5.0,2.0,5.0,2.0,2.0,6.8,6.0,5.0,7.995659953047865,4.0,6.0,7.778161955753486,10.0,8.930778744324662,3.0,2.0,6.0,3.0,4.0,4.0,4.0,2.0,6.0,3.0,6.0,5.0,5.0,10.0,6.0,3.0,3.0,Product Manager
2.0,2.0,4.0,3.0,4.0,8.5,5.0,2.0,7.087336818906299,5.0,2.0,6.835916310412276,10.0,7.512857023436105,6.0,6.0,6.0,6.0,2.0,2.0,5.0,5.0,4.0,3.0,6.0,4.0,5.0,10.0,6.0,5.0,5.0,Product Manager
6.0,6.0,5.0,2.0,2.0,7.1,4.0,2.0,7.756160197539575,2.0,4.0,8.332202745734312,8.321237127040396,7.592566428990891,3.0,6.0,2.0,4.0,3.0,4.0,4.0,5.0,6.0,4.0,3.0,4.0,4.0,10.0,4.0,6.0,5.0,Product Manager
6.0,2.0,4.0,2.0,5.0,9.0,3.0,5.0,7.142885200302452,3.0,4.0,9.398854351412883,10.0,8.169843812327997,6.0,2.0,5.0,4.0,3.0,4.0,2.0,4.0,5.0,4.0,3.0,4.0,6.0,9.448074623544748,2.0,3.0,2.0,Product Manager
3.0,6.0,6.0,4.0,4.0,6.7,2.0,4.0,8.570754612062101,6.0,3.0,10.0,9.030096952609888,8.808024012811948,4.0,2.0,3.0,3.0,6.0,4.0,5.0,4.0,6.0,4.0,6.0,6.0,6.0,10.0,6.0,5.0,3.0,Product Manager
2.0,5.0,4.0,5.0,2.0,6.8,3.0,2.0,6.14411007760773,4.0,6.0,9.354419405329708,10.0,7.775065622830221,5.0,3.0,5.0,3.0,5.0,4.0,4.0,4.0,2.0,3.0,3.0,6.0,4.0,10.0,2.0,6.0,2.0,Product Manager
2.0,3.0,5.0,4.0,2.0,8.8,5.0,6.0,7.493860573835728,2.0,6.0,10.0,9.389851739535557,6.099964600022083,5.0,3.0,4.0,3.0,3.0,4.0,6.0,5.0,5.0,3.0,4.0,4.0,5.0,10.0,2.0,4.0,6.0,Product Manager
2.0,2.0,3.0,3.0,5.0,9.3,5.0,5.0,9.558731421980617,4.0,5.0,8.414864009450586,8.284140124539613,7.748346958433599,2.0,5.0,5.0,3.0,3.0,2.0,6.0,6.0,2.0,3.0,4.0,6.0,6.0,9.888152405495342,6.0,5.0,3.0,Product Manager
5.0,6.0,6.0,5.0,5.0,7.6,5.0,4.0,7.280582278396642,6.0,6.0,8.015238723328759,9.488354095106477,8.647938481080223,5.0,2.0,2.0,6.0,6.0,5.0,5.0,5.0,4.0,5.0,3.0,2.0,3.0,10.0,3.0,4.0,2.0,Product Manager
2.0,6.0,3.0,4.0,5.0,6.9,2.0,6.0,5.154105871927643,5.0,6.0,9.636215088084354,7.952438049352019,7.3321579428826364,3.0,6.0,5.0,6.0,6.0,2.0,2.0,5.0,5.0,6.0,5.0,6.0,3.0,10.0,2.0,4.0,2.0,Product Manager
4.0,3.0,6.0,5.0,6.0,8.7,6.0,4.0,6.305267412327601,2.0,4.0,10.0,5.415019439078298,7.758442855049392,6.0,5.0,5.0,5.0,3.0,5.0,6.0,3.0,3.0,2.0,6.0,4.0,4.0,9.666922008538842,2.0,6.0,6.0,Product Manager
6.0,2.0,6.0,3.0,6.0,9.3,4.0,2.0,5.089571313613269,4.0,6.0,10.0,9.773158927253531,6.4464593825764736,3.0,6.0,2.0,6.0,2.0,6.0,4.0,2.0,5.0,5.0,6.0,2.0,5.0,8.97143485155135,4.0,6.0,4.0,Product Manager
3.0,3.0,2.0,3.0,2.0,6.9,6.0,4.0,5.469967270772365,4.0,6.0,8.002845602346389,9.540516035045657,6.554972142923339,3.0,4.0,3.0,2.0,5.0,5.0,4.0,4.0,2.0,5.0,3.0,3.0,6.0,10.0,5.0,3.0,4.0,Product Manager
4.0,3.0,5.0,6.0,2.0,9.2,6.0,5.0,5.737166270215537,2.0,4.0,10.0,9.812416251641972,8.35420880598953,3.0,6.0,6.0,3.0,6.0,3.0,6.0,6.0,5.0,4.0,3.0,2.0,2.0,8.81532019980846,5.0,3.0,4.0,Product Manager
6.0,6.0,5.0,3.0,5.0,9.4,3.0,6.0,6.544667654895118,2.0,3.0,10.0,9.600649085628532,7.338922468180572,4.0,3.0,6.0,5.0,3.0,5.0,3.0,6.0,2.0,5.0,2.0,5.0,6.0,10.0,4.0,6.0,2.0,Product Manager
5.0,5.0,6.0,5.0,2.0,8.0,4.0,3.0,6.702925486749956,6.0,2.0,7.991764507513949,8.993588247122249,6.735765812002361,2.0,6.0,6.0,6.0,3.0,5.0,2.0,3.0,2.0,2.0,3.0,4.0,6.0,10.0,4.0,5.0,3.0,Product Manager
5.0,2.0,2.0,6.0,5.0,6.4,2.0,3.0,8.97183792508366,4.0,2.0,10.0,8.259676910888153,7.493521378280945,3.0,4.0,2.0,6.0,6.0,3.0,6.0,4.0,2.0,3.0,2.0,5.0,5.0,10.0,2.0,3.0,4.0,Product Manager
6.0,6.0,3.0,4.0,6.0,7.1,2.0,2.0,6.693425777299412,5.0,3.0,10.0,8.704295909504243,7.559425183866924,5.0,3.0,2.0,3.0,3.0,4.0,6.0,2.0,5.0,3.0,4.0,3.0,3.0,9.265899099769818,4.0,2.0,2.0,Product Manager
3.0,6.0,4.0,6.0,6.0,6.7,4.0,4.0,7.608433884293609,6.0,4.0,10.0,8.53969561543747,9.442891692514621,4.0,5.0,6.0,3.0,6.0,4.0,4.0,5.0,2.0,5.0,4.0,5.0,6.0,10.0,6.0,4.0,3.0,Product Manager
3.0,3.0,5.0,6.0,2.0,9.4,3.0,3.0,7.4807801831093155,5.0,6.0,9.237014796122748,8.355156692342272,9.433813133273961,5.0,6.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,5.0,4.0,6.0,3.0,10.0,4.0,5.0,6.0,Product Manager
5.0,3.0,6.0,3.0,3.0,8.0,5.0,3.0,6.7870301967413385,4.0,4.0,7.875462677650166,8.128486330365119,9.113420653537455,2.0,3.0,2.0,5.0,5.0,3.0,6.0,4.0,3.0,2.0,4.0,6.0,2.0,10.0,4.0,6.0,3.0,Product Manager
3.0,2.0,2.0,4.0,5.0,6.6,6.0,4.0,7.269232890092123,4.0,4.0,9.946752102007368,10.0,8.5957972033551,4.0,6.0,4.0,3.0,5.0,5.0,5.0,2.0,3.0,2.0,6.0,3.0,4.0,10.0,6.0,3.0,6.0,Product Manager
5.0,6.0,6.0,4.0,4.0,8.3,3.0,6.0,5.852185032280557,6.0,2.0,10.0,10.0,6.4813987626112715,4.0,6.0,2.0,6.0,4.0,3.0,5.0,5.0,6.0,2.0,5.0,3.0,4.0,10.0,5.0,3.0,3.0,Product Manager
5.0,5.0,4.0,2.0,6.0,9.4,2.0,5.0,6.128789952166616,5.0,3.0,8.51483468830378,10.0,7.929137990837351,4.0,6.0,2.0,3.0,4.0,2.0,2.0,5.0,3.0,3.0,3.0,2.0,5.0,10.0,5.0,6.0,4.0,Product Manager
6.0,4.0,3.0,6.0,4.0,7.0,5.0,3.0,5.697936013846664,6.0,2.0,10.0,8.431648528304969,6.455386903139158,5.0,2.0,3.0,4.0,3.0,4.0,6.0,5.0,5.0,2.0,4.0,6.0,5.0,9.978597566902103,6.0,6.0,3.0,Product Manager
2.0,5.0,4.0,5.0,4.0,8.0,2.0,3.0,6.683888565487309,5.0,4.0,9.447455900289459,10.0,5.686478009440224,2.0,3.0,2.0,6.0,6.0,4.0,2.0,5.0,3.0,2.0,3.0,3.0,2.0,10.0,3.0,4.0,4.0,Product Manager
5.0,5.0,3.0,4.0,5.0,7.0,2.0,3.0,7.310253727263494,3.0,2.0,10.0,7.351723251129927,8.39412586588987,5.0,2.0,2.0,4.0,2.0,6.0,3.0,4.0,3.0,4.0,2.0,6.0,2.0,10.0,6.0,4.0,5.0,Product Manager
6.0,5.0,4.0,4.0,2.0,6.2,3.0,5.0,9.423918565655104,6.0,6.0,9.459359845754463,8.77220072633684,9.000007037836985,2.0,2.0,2.0,5.0,2.0,2.0,3.0,5.0,6.0,3.0,3.0,4.0,4.0,10.0,3.0,5.0,6.0,Product Manager
5.0,5.0,3.0,5.0,6.0,8.0,5.0,5.0,8.468427763679854,2.0,5.0,9.151976333847408,9.872912094299195,8.083261723975514,3.0,2.0,3.0,4.0,5.0,6.0,6.0,2.0,6.0,4.0,2.0,5.0,2.0,10.0,6.0,6.0,3.0,Product Manager
5.0,3.0,4.0,6.0,4.0,8.5,6.0,6.0,9.446813778404527,4.0,3.0,8.855959493275332,10.0,8.785604839441538,3.0,3.0,5.0,6.0,2.0,6.0,2.0,4.0,2.0,6.0,5.0,3.0,5.0,9.862857164104256,3.0,5.0,3.0,Product Manager
5.0,3.0,2.0,4.0,5.0,7.4,5.0,5.0,5.606374231850195,6.0,3.0,7.802401742245086,8.754875563851037,9.9988278176539,4.0,5.0,6.0,4.0,6.0,4.0,6.0,6.0,4.0,6.0,6.0,3.0,3.0,8.532173164348748,6.0,4.0,4.0,Product Manager
6.0,6.0,3.0,5.0,3.0,8.9,4.0,5.0,7.577851223328142,2.0,5.0,7.070715271021775,10.0,8.366763463010322,3.0,4.0,2.0,3.0,4.0,2.0,6.0,3.0,5.0,5.0,5.0,3.0,2.0,9.1370489830762,3.0,4.0,5.0,Product Manager
5.0,5.0,2.0,5.0,3.0,8.9,3.0,3.0,6.445429750917117,5.0,6.0,8.790079005136244,8.172149342502795,8.374995153607715,4.0,4.0,6.0,4.0,5.0,6.0,3.0,6.0,6.0,4.0,3.0,2.0,2.0,10.0,4.0,5.0,3.0,Product Manager
6.0,6.0,5.0,2.0,2.0,9.4,6.0,6.0,7.054015441154757,4.0,2.0,8.00733734277176,9.82399265133368,8.65612824930762,4.0,5.0,4.0,4.0,6.0,5.0,6.0,6.0,5.0,6.0,3.0,4.0,2.0,9.041436374779408,2.0,2.0,4.0,Product Manager
5.0,3.0,5.0,6.0,2.0,6.3,3.0,2.0,6.212897001405371,5.0,5.0,9.805791596308854,9.639402830385992,8.912640659605978,2.0,2.0,3.0,4.0,6.0,6.0,6.0,3.0,4.0,2.0,4.0,2.0,6.0,8.756155228701498,5.0,2.0,6.0,Product Manager
2.0,6.0,5.0,6.0,6.0,8.5,4.0,5.0,6.221192759220968,5.0,4.0,9.23204260474324,8.204273797291156,7.8026604664226955,6.0,3.0,2.0,6.0,6.0,6.0,4.0,6.0,3.0,5.0,4.0,2.0,5.0,10.0,2.0,5.0,5.0,Product Manager
3.0,4.0,5.0,5.0,4.0,6.5,5.0,5.0,9.041538784316945,4.0,4.0,7.251599067736676,8.605311616229155,8.212491216933984,4.0,4.0,2.0,6.0,5.0,2.0,3.0,4.0,6.0,4.0,6.0,2.0,4.0,8.174227818166663,6.0,3.0,5.0,Product Manager
